gap_id,user_id,scope,position_id,competency_id,required_level,current_level,signed_gap,unmet_gap,gap_status,priority,recommendation_status,contributing_role_ids,contributing_activity_ids,provenance,source_type,source_id,created_at,updated_at
GAP-USR-017-TARGET-COMP-011,USR-017,TARGET,POS-022,COMP-011,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-012""]","[""ACT-023""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-014,USR-017,TARGET,POS-022,COMP-014,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008"", ""ROLE-012""]","[""ACT-013"", ""ACT-024""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-016,USR-017,TARGET,POS-022,COMP-016,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-017,USR-017,TARGET,POS-022,COMP-017,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-018,USR-017,TARGET,POS-022,COMP-018,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-025,USR-017,TARGET,POS-022,COMP-025,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-012""]","[""ACT-023""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-026,USR-017,TARGET,POS-022,COMP-026,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-012""]","[""ACT-023""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-027,USR-017,TARGET,POS-022,COMP-027,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-012""]","[""ACT-023""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-028,USR-017,TARGET,POS-022,COMP-028,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-012""]","[""ACT-025""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-017-TARGET-COMP-029,USR-017,TARGET,POS-022,COMP-029,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-012""]","[""ACT-024""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-004,USR-018,CURRENT,POS-023,COMP-004,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-013""]","[""ACT-026""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-006,USR-018,CURRENT,POS-023,COMP-006,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-027""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-011,USR-018,CURRENT,POS-023,COMP-011,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-028""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-015,USR-018,CURRENT,POS-023,COMP-015,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-013""]","[""ACT-028""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-022,USR-018,CURRENT,POS-023,COMP-022,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-013""]","[""ACT-027""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-023,USR-018,CURRENT,POS-023,COMP-023,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-026""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-024,USR-018,CURRENT,POS-023,COMP-024,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-028""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-CURRENT-COMP-SAMPLING,USR-018,CURRENT,POS-023,COMP-SAMPLING,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-026""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-003,USR-018,TARGET,POS-024,COMP-003,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-004,USR-018,TARGET,POS-024,COMP-004,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-013""]","[""ACT-026""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-006,USR-018,TARGET,POS-024,COMP-006,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-027""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-009,USR-018,TARGET,POS-024,COMP-009,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-011,USR-018,TARGET,POS-024,COMP-011,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-028""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-014,USR-018,TARGET,POS-024,COMP-014,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-015,USR-018,TARGET,POS-024,COMP-015,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-013""]","[""ACT-028""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-016,USR-018,TARGET,POS-024,COMP-016,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-017,USR-018,TARGET,POS-024,COMP-017,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-018,USR-018,TARGET,POS-024,COMP-018,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-022,USR-018,TARGET,POS-024,COMP-022,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-013""]","[""ACT-027""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-023,USR-018,TARGET,POS-024,COMP-023,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-026""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-024,USR-018,TARGET,POS-024,COMP-024,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-028""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-018-TARGET-COMP-SAMPLING,USR-018,TARGET,POS-024,COMP-SAMPLING,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-013""]","[""ACT-026""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-CURRENT-COMP-013,USR-019,CURRENT,POS-025,COMP-013,3,2,1,1,MEDIUM,MEDIUM,VERIFIED_DESTINATION_DEMO_MAPPING,"[""ROLE-014""]","[""ACT-029""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-CURRENT-COMP-024,USR-019,CURRENT,POS-025,COMP-024,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-031""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-CURRENT-COMP-025,USR-019,CURRENT,POS-025,COMP-025,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-031""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-CURRENT-COMP-027,USR-019,CURRENT,POS-025,COMP-027,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-030""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-CURRENT-COMP-030,USR-019,CURRENT,POS-025,COMP-030,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-029"", ""ACT-031""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-CURRENT-COMP-031,USR-019,CURRENT,POS-025,COMP-031,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-030""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-CURRENT-COMP-032,USR-019,CURRENT,POS-025,COMP-032,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-029""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-003,USR-019,TARGET,POS-026,COMP-003,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-009,USR-019,TARGET,POS-026,COMP-009,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-013,USR-019,TARGET,POS-026,COMP-013,3,2,1,1,MEDIUM,MEDIUM,VERIFIED_DESTINATION_DEMO_MAPPING,"[""ROLE-014""]","[""ACT-029""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-014,USR-019,TARGET,POS-026,COMP-014,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-016,USR-019,TARGET,POS-026,COMP-016,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-017,USR-019,TARGET,POS-026,COMP-017,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-018,USR-019,TARGET,POS-026,COMP-018,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-024,USR-019,TARGET,POS-026,COMP-024,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-031""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-025,USR-019,TARGET,POS-026,COMP-025,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-031""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-027,USR-019,TARGET,POS-026,COMP-027,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-030""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-030,USR-019,TARGET,POS-026,COMP-030,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-029"", ""ACT-031""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-031,USR-019,TARGET,POS-026,COMP-031,4,2,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-030""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-019-TARGET-COMP-032,USR-019,TARGET,POS-026,COMP-032,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-014""]","[""ACT-029""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-CURRENT-COMP-005,USR-020,CURRENT,POS-027,COMP-005,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-015""]","[""ACT-034""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-CURRENT-COMP-013,USR-020,CURRENT,POS-027,COMP-013,3,2,1,1,MEDIUM,MEDIUM,VERIFIED_DESTINATION_DEMO_MAPPING,"[""ROLE-015""]","[""ACT-034""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-CURRENT-COMP-014,USR-020,CURRENT,POS-027,COMP-014,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-015""]","[""ACT-032""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-CURRENT-COMP-030,USR-020,CURRENT,POS-027,COMP-030,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-015""]","[""ACT-034""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-CURRENT-COMP-031,USR-020,CURRENT,POS-027,COMP-031,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-015""]","[""ACT-033""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-CURRENT-COMP-032,USR-020,CURRENT,POS-027,COMP-032,3,1,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-015""]","[""ACT-032"", ""ACT-033""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-003,USR-020,TARGET,POS-028,COMP-003,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-005,USR-020,TARGET,POS-028,COMP-005,3,3,0,0,NO_GAP,NO_GAP,NOT_NEEDED,"[""ROLE-015""]","[""ACT-034""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-009,USR-020,TARGET,POS-028,COMP-009,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-013""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-013,USR-020,TARGET,POS-028,COMP-013,3,2,1,1,MEDIUM,MEDIUM,VERIFIED_DESTINATION_DEMO_MAPPING,"[""ROLE-015""]","[""ACT-034""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-014,USR-020,TARGET,POS-028,COMP-014,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008"", ""ROLE-015""]","[""ACT-013"", ""ACT-032""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-016,USR-020,TARGET,POS-028,COMP-016,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-017,USR-020,TARGET,POS-028,COMP-017,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-018,USR-020,TARGET,POS-028,COMP-018,4,3,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-008""]","[""ACT-012""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-030,USR-020,TARGET,POS-028,COMP-030,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-015""]","[""ACT-034""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-031,USR-020,TARGET,POS-028,COMP-031,3,2,1,1,MEDIUM,MEDIUM,NO_VERIFIED_COURSE,"[""ROLE-015""]","[""ACT-033""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
GAP-USR-020-TARGET-COMP-032,USR-020,TARGET,POS-028,COMP-032,3,1,2,2,HIGH,HIGH,NO_VERIFIED_COURSE,"[""ROLE-015""]","[""ACT-032"", ""ACT-033""]",DERIVED,DERIVED,SRC-PROJECT,2026-09-06T14:52:00Z,2026-09-06T14:52:00Z
